file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,visibleFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/web/core/service/CustomerAddressTest.java,org.broadleafcommerce.profile.web.core.service.CustomerAddressTest,class,18,9,4,23,0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,53,0,3,3,0,0,16,0,14,0,14,2,0,0,0,55,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/CustomerDataProvider.java,org.broadleafcommerce.profile.dataprovider.CustomerDataProvider,class,3,1,1,2,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,5,0,2,0,2,0,0,0,0,9,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/CustomerPhoneDataProvider.java,org.broadleafcommerce.profile.dataprovider.CustomerPhoneDataProvider,class,5,1,1,3,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,5,0,4,0,4,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/AddressDataProvider.java,org.broadleafcommerce.profile.dataprovider.AddressDataProvider,class,5,1,1,5,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,9,0,4,0,3,0,0,0,0,12,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/CustomerAddressDataProvider.java,org.broadleafcommerce.profile.dataprovider.CustomerAddressDataProvider,class,5,1,1,5,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,9,0,4,0,4,0,0,0,0,13,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/dataprovider/PhoneDataProvider.java,org.broadleafcommerce.profile.dataprovider.PhoneDataProvider,class,3,1,1,1,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,2,0,1,0,1,0,0,0,0,7,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/extensibility/ExtensibilityTestBean3.java,org.broadleafcommerce.profile.extensibility.ExtensibilityTestBean3,class,1,4,2,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,0,0,0,16,2,0,0,0,0,2,0,4,0,2,0,0,0,0,12,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/extensibility/ExtensibilityTest.java,org.broadleafcommerce.profile.extensibility.ExtensibilityTest,class,5,8,3,7,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,1,0,13,0,4,0,4,2,0,0,0,27,1,1
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/profile/extensibility/ExtensibilityTestBean.java,org.broadleafcommerce.profile.extensibility.ExtensibilityTestBean,class,0,4,1,0,2,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,0,2,0,0,0,0,16,2,0,0,0,0,2,0,4,0,2,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/layout/PaginationCommandObjectTest.java,org.broadleafcommerce.layout.PaginationCommandObjectTest,class,5,16,3,12,3,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,48,0,2,11,0,11,4,29,14,0,12,1,0,0,0,19,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeTransactionalTestExecutionListener.java,org.broadleafcommerce.test.MergeTransactionalTestExecutionListener,class,24,55,2,56,33,0.52380955,0.71428573,14,0,2,7,5,0,7,0,3,0,5,1,0,4,1,0,3,0,2,231,13,7,13,4,1,52,2,38,15,31,3,1,1,0,256,1,14
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeTransactionalTestExecutionListener.java,org.broadleafcommerce.test.MergeTransactionalTestExecutionListener$Anonymous1,anonymous,0,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeTransactionalTestExecutionListener.java,org.broadleafcommerce.test.MergeTransactionalTestExecutionListener$TransactionContext,innerclass,3,4,1,3,0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,2,0,0,20,0,0,0,0,0,0,0,3,0,3,1,0,0,0,16,10,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/MergeDependencyInjectionTestExecutionListener.java,org.broadleafcommerce.test.MergeDependencyInjectionTestExecutionListener,class,5,1,2,8,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,3,0,3,0,0,0,0,38,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/CommonSetupBaseTest.java,org.broadleafcommerce.test.CommonSetupBaseTest,class,34,16,3,63,39,0.06666667,0.06666667,10,0,10,0,0,0,10,0,0,0,8,0,0,1,7,0,0,0,6,132,7,0,5,0,0,19,12,29,0,32,1,0,0,0,78,1025,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/test/BaseTest.java,org.broadleafcommerce.test.BaseTest,class,10,3,2,1,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,2,1,0,1,1,0,0,0,1,16,1,0,1,1,0,2,0,3,0,3,2,0,0,0,31,1025,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/OfferDataProvider.java,org.broadleafcommerce.core.offer.OfferDataProvider,class,5,1,1,14,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,32,1,0,0,0,0,40,4,3,4,2,0,0,0,0,28,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/OfferServiceTest.java,org.broadleafcommerce.core.offer.service.OfferServiceTest,class,8,1,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,3,0,0,0,0,14,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/CreateOfferUtility.java,org.broadleafcommerce.core.offer.service.CreateOfferUtility,class,10,5,1,28,0,0.6,0.6,5,0,5,0,0,0,5,0,0,0,3,0,0,3,0,0,0,0,2,47,4,0,0,0,0,1,3,9,0,7,0,0,0,0,27,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/OfferTest.java,org.broadleafcommerce.core.offer.service.OfferTest,class,48,38,4,102,0,0.9809524,1.0,26,0,21,5,0,0,21,0,0,0,13,0,0,13,0,0,0,0,4,366,5,1,11,0,12,141,191,96,20,84,1,0,0,0,146,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/offer/service/MVELTest.java,org.broadleafcommerce.core.offer.service.MVELTest,class,17,17,3,28,9,0.06666667,0.06666667,6,0,6,0,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,133,0,1,9,2,1,32,7,48,0,47,3,0,0,0,108,1,1
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/checkout/service/CheckoutTest.java,org.broadleafcommerce.core.checkout.service.CheckoutTest$Anonymous1,anonymous,1,14,1,0,89,0.010989011,0.010989011,14,0,14,0,0,0,14,0,0,0,1,0,0,1,0,0,0,0,0,39,7,0,0,0,0,3,2,2,0,1,0,0,0,0,22,-1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/checkout/service/CheckoutTest.java,org.broadleafcommerce.core.checkout.service.CheckoutTest,class,46,10,3,73,10,NaN,NaN,5,0,1,4,0,0,1,0,0,0,11,0,0,11,0,0,0,0,1,151,3,1,1,2,7,25,12,25,2,32,1,1,0,0,75,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/inventory/service/SkuAvailabilityTest.java,org.broadleafcommerce.core.inventory.service.SkuAvailabilityTest,class,9,26,3,10,0,1.0,1.0,7,0,7,0,0,0,7,0,0,0,3,0,0,1,2,0,2,0,0,47,0,1,16,0,11,8,26,10,0,11,2,0,0,0,43,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/inventory/service/dataprovider/SkuAvailabilityDataProvider.java,org.broadleafcommerce.core.inventory.service.dataprovider.SkuAvailabilityDataProvider,class,7,3,1,10,1,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,37,2,0,1,0,0,5,45,22,0,12,0,0,0,0,49,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/service/CatalogTest.java,org.broadleafcommerce.core.catalog.service.CatalogTest,class,19,34,3,53,1,0.0,0.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,137,0,5,22,0,1,13,6,46,0,27,2,0,0,0,54,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/SkuDaoDataProvider.java,org.broadleafcommerce.core.catalog.SkuDaoDataProvider,class,3,1,1,0,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,9,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/CategoryDaoDataProvider.java,org.broadleafcommerce.core.catalog.CategoryDaoDataProvider,class,3,1,1,3,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,1,1,0,1,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/dao/SkuDaoTest.java,org.broadleafcommerce.core.catalog.dao.SkuDaoTest,class,10,9,3,8,0,0.6666667,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,2,24,0,0,6,0,0,10,2,4,0,5,0,0,0,0,21,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/dao/CategoryDaoTest.java,org.broadleafcommerce.core.catalog.dao.CategoryDaoTest,class,14,2,3,18,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,24,0,0,1,0,2,8,1,8,0,7,0,0,0,0,27,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/dao/ProductDaoTest.java,org.broadleafcommerce.core.catalog.dao.ProductDaoTest,class,14,25,3,25,0,0.8333333,1.0,9,0,9,0,0,0,9,0,0,0,2,0,0,2,0,0,0,0,0,70,0,2,14,0,12,22,8,18,0,13,1,0,0,0,42,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/catalog/ProductDataProvider.java,org.broadleafcommerce.core.catalog.ProductDataProvider,class,9,8,1,13,21,0.0,0.0,7,7,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,31,97,8,0,1,0,0,9,31,44,0,33,1,0,0,0,51,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/OrderItemDataProvider.java,org.broadleafcommerce.core.order.OrderItemDataProvider,class,5,2,1,3,1,0.0,0.0,2,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,14,2,0,0,0,0,2,4,2,0,2,0,0,0,0,14,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/OrderBaseTest.java,org.broadleafcommerce.core.order.service.OrderBaseTest,class,15,8,4,32,20,0.14285715,0.14285715,8,0,7,0,1,0,8,0,0,0,2,0,0,1,1,0,0,0,1,94,8,0,0,0,0,42,23,37,2,38,0,0,0,0,52,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/OrderTest.java,org.broadleafcommerce.core.order.service.OrderTest,class,46,126,5,123,0,0.31264368,0.31264368,30,0,30,0,0,0,30,0,0,0,7,0,0,7,0,0,0,0,3,448,0,3,82,2,7,89,64,174,4,142,2,0,0,0,116,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/service/CartTest.java,org.broadleafcommerce.core.order.service.CartTest,class,12,31,5,28,36,0.0,0.0,9,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,22,0,0,9,22,36,0,34,0,0,0,0,44,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/FulfillmentGroupDaoTest.java,org.broadleafcommerce.core.order.dao.FulfillmentGroupDaoTest,class,14,16,4,25,0,1.0,1.0,5,0,5,0,0,0,5,0,0,0,7,0,0,7,0,0,0,0,0,62,0,0,11,0,4,10,4,18,0,19,0,0,0,0,36,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/OrderItemDaoTest.java,org.broadleafcommerce.core.order.dao.OrderItemDaoTest,class,12,20,3,15,0,1.0,1.0,6,0,6,0,0,0,6,0,0,0,4,0,0,4,0,0,0,0,0,52,0,0,14,0,1,15,1,11,0,11,0,0,0,0,28,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/OrderDaoTest.java,org.broadleafcommerce.core.order.dao.OrderDaoTest,class,11,10,3,9,0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,4,0,0,2,0,2,0,0,0,31,0,0,5,0,0,13,1,10,0,9,0,0,0,0,24,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/dao/FulfillmentGroupItemDaoTest.java,org.broadleafcommerce.core.order.dao.FulfillmentGroupItemDaoTest,class,26,11,3,32,0,0.8333333,1.0,4,0,4,0,0,0,4,0,0,0,12,0,0,12,0,0,0,0,0,52,0,0,6,0,1,14,3,13,1,20,0,0,0,0,42,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/FulfillmentGroupDataProvider.java,org.broadleafcommerce.core.order.FulfillmentGroupDataProvider,class,3,1,1,4,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,0,1,0,1,0,0,0,0,10,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/order/OrderDataProvider.java,org.broadleafcommerce.core.order.OrderDataProvider,class,3,1,1,3,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,0,1,1,1,0,1,0,0,0,0,10,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/service/PaymentInfoServiceTest.java,org.broadleafcommerce.core.payment.service.PaymentInfoServiceTest,class,15,14,3,20,0,1.0,1.0,4,0,4,0,0,0,4,0,0,0,6,0,0,5,0,1,0,0,0,52,0,0,7,0,0,12,3,21,0,18,1,0,0,0,29,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/payment/PaymentInfoDataProvider.java,org.broadleafcommerce.core.payment.PaymentInfoDataProvider,class,4,1,1,4,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,2,1,1,0,1,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/pricing/service/PricingTest.java,org.broadleafcommerce.core.pricing.service.PricingTest,class,48,8,3,88,13,0.3,0.3,7,0,5,2,0,0,5,0,0,0,8,0,0,8,0,0,0,0,2,196,3,1,0,0,6,41,27,41,0,39,1,0,0,0,75,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/core/pricing/ShippingRateDataProvider.java,org.broadleafcommerce.core.pricing.ShippingRateDataProvider,class,2,1,1,7,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,19,1,0,0,0,0,5,8,2,0,2,0,0,0,0,11,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/common/email/service/EmailTest.java,org.broadleafcommerce.common.email.service.EmailTest,class,9,3,3,7,1,0.33333334,0.33333334,3,0,1,0,2,0,3,0,0,0,2,0,0,1,0,1,0,0,0,19,0,0,0,0,0,6,1,2,0,3,0,0,0,0,22,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/security/service/AdminRoleTest.java,org.broadleafcommerce.security.service.AdminRoleTest,class,7,2,3,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,1,0,1,2,0,2,0,3,0,0,0,0,19,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/security/service/AdminPermissionTest.java,org.broadleafcommerce.security.service.AdminPermissionTest,class,7,2,3,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,1,0,1,2,0,2,0,3,0,0,0,0,19,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/security/service/AdminUserTest.java,org.broadleafcommerce.security.service.AdminUserTest,class,7,2,3,3,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,8,0,0,1,0,1,2,0,2,0,3,0,0,0,0,19,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/security/service/dataprovider/AdminPermissionDataProvider.java,org.broadleafcommerce.security.service.dataprovider.AdminPermissionDataProvider,class,3,1,1,3,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,3,0,1,0,1,0,0,0,0,9,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/security/service/dataprovider/AdminRoleDataProvider.java,org.broadleafcommerce.security.service.dataprovider.AdminRoleDataProvider,class,3,1,1,2,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3,0,1,0,1,0,0,0,0,8,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/test/java/org/broadleafcommerce/security/service/dataprovider/AdminUserDataProvider.java,org.broadleafcommerce.security.service.dataprovider.AdminUserDataProvider,class,3,1,1,4,0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,5,0,1,0,1,0,0,0,0,8,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/integration/src/main/java/org/broadleafcommerce/checkout/service/DummyCreditCardModule.java,org.broadleafcommerce.checkout.service.DummyCreditCardModule,class,8,9,2,12,36,0.0,0.0,9,0,8,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,36,9,0,0,0,0,1,0,1,0,1,0,0,0,0,31,1,0
/home/quentin/IdeaProjects/cours-iail-classif-dev/data/../BroadleafCommerce/admin/broadleaf-open-admin-platform/src/main/resources/org/broadleafcommerce/openadmin/override/org/apache/commons/logging/Log.java,org.apache.commons.logging.Log,class,1,20,1,6,190,0.0,0.0,20,0,18,2,0,0,18,0,0,0,1,1,0,1,0,0,1,0,0,65,6,0,0,0,0,1,1,1,1,1,0,0,0,0,37,1,0
